ulog_timestamp_us,time_from_offboard_s,x_m,y_m,x_ref_m,y_ref_m,outside_corridor_m
147332000,3.1679999999999997,1.7687324285507202,0.9966998249292374,1.8449999999999998,1.0,0.0
147340000,3.1759999999999997,1.7781764268875122,0.99593485891819,1.8524999999999998,1.0,0.0
147348000,3.1839999999999997,1.7876323461532593,0.9951541572809219,1.8599999999999999,1.0,0.0
147356000,3.1919999999999997,1.7970986366271973,0.994359090924263,1.8675,1.0,0.0
147364000,3.1999999999999997,1.8065736293792725,0.993551030755043,1.875,1.0,0.0
147372000,3.2079999999999997,1.8160556554794312,0.9927313476800919,1.8824999999999998,1.0,0.0
147380000,3.2159999999999997,1.8255431652069092,0.9919013530015945,1.89,1.0,0.0
147388000,3.2239999999999998,1.8350344896316528,0.9910621792078018,1.8975,1.0,0.0
147396000,3.2319999999999998,1.8445309400558472,0.9902171641588211,1.9049999999999998,1.0,0.0
147404000,3.2399999999999998,1.8540276288986206,0.9893654137849808,1.9124999999999999,1.0,0.0
147412000,3.2479999999999998,1.8635228872299194,0.9885081201791763,1.92,1.0,0.0
147420000,3.256,1.8730154037475586,0.9876464158296585,1.9275,1.0,0.0
147428000,3.264,1.882503628730774,0.9867813140153885,1.935,1.0,0.0
147436000,3.272,1.8919857740402222,0.985913947224617,1.9425,1.0,0.0
147444000,3.28,1.9014604091644287,0.9850456267595291,1.95,1.0,0.0
147452000,3.288,1.910926103591919,0.9841774255037308,1.9575,1.0,0.0
147460000,3.296,1.9203815460205078,0.9833104163408279,1.9649999999999999,1.0,0.0
147468000,3.304,1.930784821510315,0.9819831401109695,1.9725,1.0,0.0
147476000,3.312,1.9411526918411255,0.9806676656007767,1.98,1.0,0.0
147484000,3.32,1.951484203338623,0.9793648272752762,1.9875,1.0,0.0
147492000,3.328,1.961778998374939,0.9780753999948502,1.995,1.0,0.0
147500000,3.336,1.9720361232757568,0.9768002778291702,2.0025,1.0,0.0
147508000,3.344,1.9822547435760498,0.9755401760339737,2.01,1.0,0.0
147516000,3.352,1.9924343824386597,0.9742956906557083,2.0175,1.0,0.0
147524000,3.36,2.0025742053985596,0.9730675965547562,2.025,1.0,0.0
147532000,3.368,2.0127185583114624,0.9718433171510696,2.0324999999999998,1.0,0.0
147540000,3.376,2.02282178401947,0.9706370383501053,2.04,1.0,0.0
147548000,3.384,2.032883048057556,0.9694492965936661,2.0475,1.0,0.0
147556000,3.392,2.0429019927978516,0.9682808667421341,2.055,1.0,0.0
147564000,3.4,2.052877902984619,0.9671322852373123,2.0625,1.0,0.0
147572000,3.408,2.0628104209899902,0.9660041481256485,2.0700000000000003,1.0,0.0
147580000,3.416,2.0726990699768066,0.9648969918489456,2.0775,1.0,0.0
147588000,3.424,2.0827704668045044,0.9631751328706741,2.085,1.0,0.0
147596000,3.432,2.092792272567749,0.9614895731210709,2.0925000000000002,1.0,0.0
147604000,3.44,2.102768063545227,0.9598489552736282,2.1,1.0,0.0
147612000,3.448,2.1126937866210938,0.9582446962594986,2.1075,1.0,0.0
147620000,3.456,2.1225690841674805,0.956676796078682,2.115,1.0,0.0
147628000,3.464,2.132393956184387,0.9551453143358231,2.1225,1.0,0.0
147636000,3.472,2.1421680450439453,0.9536503106355667,2.13,1.0,0.0
147644000,3.48,2.1518912315368652,0.9521917849779129,2.1375,1.0,0.0
147652000,3.488,2.161563277244568,0.9507698565721512,2.145,1.0,0.0
147660000,3.496,2.171183943748474,0.9493845254182816,2.1525,1.0,0.0
147668000,3.504,2.180752992630005,0.9480357319116592,2.16,1.0,0.0
147676000,3.512,2.190290331840515,0.946712926030159,2.1675,1.0,0.0
147684000,3.52,2.1997756958007812,0.9454269558191299,2.1750000000000003,1.0,0.0
147692000,3.528,2.2092092037200928,0.9441778808832169,2.1825,1.0,0.0
147700000,3.536,2.21859073638916,0.9429654628038406,2.1900000000000004,1.0,0.0
147708000,3.544,2.227920413017273,0.9417897015810013,2.1975000000000002,1.0,0.0
147716000,3.552,2.23762309551239,0.9402574449777603,2.205,1.0,0.0
147724000,3.56,2.247262477874756,0.9387680441141129,2.2125000000000004,1.0,0.0
147732000,3.568,2.25683856010437,0.937321200966835,2.22,1.0,0.0
147740000,3.5759999999999996,2.266351819038391,0.9359166771173477,2.2275,1.0,0.0
147748000,3.5839999999999996,2.2758100032806396,0.93454809486866,2.235,1.0,0.0
147756000,3.5919999999999996,2.2852060794830322,0.9332215934991837,2.2424999999999997,1.0,0.0
147764000,3.5999999999999996,2.294540762901306,0.9319368749856949,2.25,1.0,0.0
147772000,3.6079999999999997,2.30381441116333,0.9306937009096146,2.2575,1.0,0.0
147780000,3.6159999999999997,2.3130276203155518,0.9294918328523636,2.2649999999999997,1.0,0.0
147788000,3.6239999999999997,2.3221808671951294,0.9283310920000076,2.2725,1.0,0.0
