ulog_timestamp_us,time_from_offboard_s,x_m,y_m,x_ref_m,y_ref_m,outside_corridor_m
486948000,2.792,1.8302747011184692,0.6698549315333366,1.5,0.9933333333333332,0.1501450684666633
486956000,2.8,1.8270620107650757,0.6782866045832634,1.5,1.0,0.14171339541673655
486964000,2.808,1.8239904642105103,0.6868310496211052,1.5075,1.0,0.13316895037889476
486972000,2.816,1.8209248781204224,0.6953909918665886,1.5150000000000001,1.0,0.12460900813341136
486980000,2.824,1.8178657293319702,0.7039660736918449,1.5225,1.0,0.11603392630815501
486988000,2.832,1.8148125410079956,0.712555818259716,1.53,1.0,0.10744418174028392
486996000,2.84,1.8117653131484985,0.7211605831980705,1.5375,1.0,0.09883941680192943
487004000,2.848,1.8087230920791626,0.7297819778323174,1.545,1.0,0.0902180221676826
487012000,2.856,1.8056904077529907,0.7384056374430656,1.5525,1.0,0.08159436255693431
487020000,2.864,1.802662968635559,0.7470447346568108,1.56,1.0,0.07295526534318919
487028000,2.872,1.7996433973312378,0.7556960508227348,1.5675000000000001,1.0,0.06430394917726512
487036000,2.88,1.796634554862976,0.764355294406414,1.5750000000000002,1.0,0.05564470559358592
487044000,2.888,1.7936400175094604,0.773017518222332,1.5825,1.0,0.04698248177766795
487052000,2.896,1.7906643152236938,0.781677357852459,1.59,1.0,0.038322642147541
487060000,2.904,1.7877117395401,0.7903295084834099,1.5975000000000001,1.0,0.02967049151659007
487068000,2.912,1.7847870588302612,0.7989687845110893,1.605,1.0,0.021031215488910626
487076000,2.92,1.7818955183029175,0.807589940726757,1.6125,1.0,0.012410059273242902
487084000,2.928,1.7786723375320435,0.8168098852038383,1.62,1.0,0.0031901147961616028
487092000,2.936,1.7755018472671509,0.8259929344058037,1.6275000000000002,1.0,0.0
487100000,2.944,1.7723885774612427,0.8351347967982292,1.6350000000000002,1.0,0.0
487108000,2.952,1.76933753490448,0.8442313596606255,1.6425,1.0,0.0
487116000,2.96,1.766353726387024,0.8532785698771477,1.6500000000000001,1.0,0.0
487124000,2.968,1.7634416818618774,0.8622725531458855,1.6575000000000002,1.0,0.0
487132000,2.976,1.7606061697006226,0.8712097331881523,1.665,1.0,0.0
487140000,2.984,1.757851481437683,0.8800866529345512,1.6725,1.0,0.0
487148000,2.992,1.7551602125167847,0.8889034911990166,1.6800000000000002,1.0,0.0
487156000,3.0,1.7525578737258911,0.8976536318659782,1.6875000000000002,1.0,0.0
487164000,3.008,1.7500489950180054,0.9063343331217766,1.6950000000000003,1.0,0.0
487172000,3.016,1.7476366758346558,0.9149431511759758,1.7025000000000001,1.0,0.0
487180000,3.024,1.7453242540359497,0.9234775826334953,1.7100000000000002,1.0,0.0
487188000,3.032,1.7431153059005737,0.9319356009364128,1.7175000000000002,1.0,0.0
487196000,3.04,1.7410119771957397,0.9403155371546745,1.725,1.0,0.0
487204000,3.048,1.7390168905258179,0.9486157223582268,1.7325000000000002,1.0,0.0
487212000,3.056,1.7363466024398804,0.9568810984492302,1.7400000000000002,1.0,0.0
487220000,3.064,1.7338062524795532,0.9650596901774406,1.7475000000000003,1.0,0.0
487228000,3.072,1.7313960790634155,0.9731519743800163,1.7550000000000003,1.0,0.0
487236000,3.08,1.7291167974472046,0.9811569973826408,1.7625000000000002,1.0,0.0
487244000,3.088,1.7269693613052368,0.9890739247202873,1.7700000000000002,1.0,0.0
487252000,3.0959999999999996,1.7249542474746704,0.9969020411372185,1.7774999999999999,1.0,0.0
487260000,3.1039999999999996,1.7230716943740845,1.0046405121684074,1.7849999999999997,1.0,0.0
487268000,3.1119999999999997,1.7213226556777954,1.012288860976696,1.7924999999999998,1.0,0.0
487276000,3.1199999999999997,1.7197071313858032,1.0198469683527946,1.7999999999999998,1.0,0.0
487284000,3.1279999999999997,1.718225121498108,1.027314119040966,1.8074999999999999,1.0,0.0
487292000,3.1359999999999997,1.7168689966201782,1.034690074622631,1.815,1.0,0.0
487300000,3.1439999999999997,1.7156461477279663,1.0419748350977898,1.8224999999999998,1.0,0.0
487308000,3.1519999999999997,1.714556097984314,1.0491682812571526,1.8299999999999998,1.0,0.0
487316000,3.1599999999999997,1.7135981321334839,1.05627029389143,1.8375,1.0,0.0
487324000,3.1679999999999997,1.7127717733383179,1.0632808730006218,1.8449999999999998,1.0,0.0
487332000,3.1759999999999997,1.7120763063430786,1.0702000185847282,1.8524999999999998,1.0,0.0
487340000,3.1839999999999997,1.7114895582199097,1.0773329064249992,1.8599999999999999,1.0,0.0
487348000,3.1919999999999997,1.7110341787338257,1.0843682810664177,1.8675,1.0,0.0
487356000,3.1999999999999997,1.7107094526290894,1.0913066193461418,1.875,1.0,0.0
487364000,3.2079999999999997,1.710513710975647,1.0981519743800163,1.8824999999999998,1.0,0.0
487372000,3.2159999999999997,1.7104464769363403,1.1049010083079338,1.89,1.0,0.0
487380000,3.2239999999999998,1.710506558418274,1.1115541979670525,1.8975,1.0,0.0
487388000,3.2319999999999998,1.7106927633285522,1.1181120201945305,1.9049999999999998,1.0,0.0
487396000,3.2399999999999998,1.7110036611557007,1.124574951827526,1.9124999999999999,1.0,0.0
487404000,3.2479999999999998,1.7114382982254028,1.1309434697031975,1.92,1.0,0.0
487412000,3.256,1.7119957208633423,1.1372179314494133,1.9275,1.0,0.0
